Andre Ellington,ARI,RB,6.361444158,1.93,8.664945821,37
Coby Fleener,NO,TE,6.339146651,5.049026063,7.80631811,11
Mike Wallace,BAL,WR,6.279118806,5.640185714,7.03812,45
Rams,LAC,DST,6.274090292,6.215,10.50323125,16
Falcons,ATL,DST,6.243328571,4.5,10.99,17
Matt Forte,NYJ,RB,6.236791582,3.899026063,7.803455499,38
Willie Snead,NO,WR,6.164371256,2.933005032,7.71989,46
Ted Ginn,NO,WR,6.158613836,4.737895145,7.26244,47
Browns,CLE,DST,6.054785714,4.25,7.48372093,18
Danny Amendola,NE,WR,6.04486557,5.33,6.46147916,48
Kenny Stills,MIA,WR,6.026758416,4.987876063,6.510793163,49
Bears,CHI,DST,5.983264286,5.8,8.11529052,19
Latavius Murray,MIN,RB,5.964049864,3.807297492,7.991691682,39
Eric Decker,TEN,WR,5.913195825,3.74,7.29913395,50
Ricardo Louis,CLE,WR,5.846643464,2.927605609,7.381908344,51
Alex Collins,BAL,RB,5.839478056,4.379026063,7.690264935,40
Giants,NYG,DST,5.78135,3.45,7.284302326,20
Ty Montgomery,GB,RB,5.765040594,1.805321429,8.408061162,41
Saints,NO,DST,5.729357143,4.4,6.257446809,21
Hunter Henry,LAC,TE,5.711330779,3.946187041,6.969059765,12
Derrick Henry,TEN,RB,5.703366834,3.391035714,6.535934412,42
Dolphins,MIA,DST,5.70295,5.35,7.967125382,22
Theo Riddick,DET,RB,5.702427364,3.867027027,6.819326378,43
Jaron Brown,ARI,WR,5.695178906,3.969026063,6.550871233,52
Packers,GB,DST,5.685228571,3.6,8.78255814,23
Colts,IND,DST,5.64208,-0.4,7.06627907,24
Connor Barth,CHI,K,5.638007974,4.4,6.585229199,26
49ers,SF,DST,5.627964286,4.65,6.302325581,25
Donte Moncrief,IND,WR,5.626699594,4.029355666,6.572989229,53
Roger Lewis,NYG,WR,5.562609275,3.885,6.599900851,54
Marlon Mack,IND,RB,5.553025738,3.479026063,7.472855441,44
Jets,NYJ,DST,5.513428571,4.95,8.452446483,26
Lions,DET,DST,5.465647717,5.05,5.834776163,27
Jamison Crowder,WAS,WR,5.455392775,3.776993344,6.96477,55
Ed Dickson,CAR,TE,5.441899051,4.4859,6.277333333,13
J.J. Nelson,ARI,WR,5.419995517,3.501656808,6.329451606,56
Raiders,OAK,DST,5.3945,2.2,9.005,28
Marquise Goodwin,SF,WR,5.333548325,3.96,5.991440942,57
Bilal Powell,NYJ,RB,5.246671252,0,6.710293578,45
Matt Breida,SF,RB,5.124333381,3.56,5.81365874,46
Robert Woods,LAR,WR,5.105077223,3.035434908,6.701547112,58
Travis Rudolph,NYG,WR,5.101,4.47,5.4796,59
Austin Hooper,ATL,TE,5.06734979,3.496588879,6.195115578,14
Aldrick Rosas,NYG,K,5.063046944,4.281502268,5.591658404,27
Sterling Shepard,NYG,WR,5.055405777,3.76,5.999706422,60
Zane Gonzalez,CLE,K,5.02493251,2,6.568311403,28
Rashard Higgins,CLE,WR,4.992649422,2.864464982,6.653070336,61
JuJu Smith-Schuster,PIT,WR,4.984487992,3.839026063,5.835358118,62
Jalen Richard,OAK,RB,4.975017688,1.891035714,6.278062,47
Martellus Bennett,GB,TE,4.974498693,3.525144328,6.100437254,15
Adam Humphries,TB,WR,4.951459518,4.28098629,5.398631428,63
Torrey Smith,PHI,WR,4.949077794,3.43,6.0880093,64
Zach Miller,CHI,TE,4.945489658,3.9859,5.232930233,16
Jack Doyle,IND,TE,4.923990282,4.335064286,5.401651163,17
Jamaal Charles,DEN,RB,4.919636337,3.646083206,5.695036735,48
Nelson Agholor,PHI,WR,4.87934528,3.055043572,5.581154023,65
George Kittle,SF,TE,4.613647521,4.101,5.004393036,18
Ryan Griffin,HOU,TE,4.494055537,3.481602982,4.91933766,19
Travis Benjamin,LAC,WR,4.46517647,3.563042599,5.060289664,66
Eric Ebron,DET,TE,4.42607961,3.481430537,4.8979203,20
Benjamin Watson,BAL,TE,4.396447913,2.9859,4.986696049,21
Bruce Ellington,HOU,WR,4.365416355,3.68,5.078119216,67
Brandon Coleman,NO,WR,4.362468797,2.932,5.35149,68
Rob Kelley,WAS,RB,4.352778542,0,5.698220183,49
Orleans Darkwa,NYG,RB,4.306055041,2.689,5.662293257,50
Albert Wilson,KC,WR,4.27084733,3.33,5.062249179,69
Chris Ivory,JAC,RB,4.216118852,3.14,5.534688513,51
Michael Floyd,MIN,WR,4.180981383,1.739026063,6.156131255,70
Corey Clement,PHI,RB,4.177936511,3.007,5.183686047,52
Jesse James,PIT,TE,4.131351092,3.496826424,4.692278226,22
Jeremy Kerley,NYJ,WR,4.050418501,2.9859,4.863170213,71
David Njoku,CLE,TE,3.982020344,2.366716264,5.207038619,23
Josh Doctson,WAS,WR,3.921584581,2.136,4.959702985,72
Kenny Golladay,DET,WR,3.92028217,1.994239471,5.006787045,73
Dion Lewis,NE,RB,3.913822024,1.893011777,5.191293054,53
Taywan Taylor,TEN,WR,3.891012192,1.28,5.44498395,74
Tavarres King,NYG,WR,3.887425366,2.181425271,5.177475319,75
Shane Vereen,NYG,RB,3.872987299,1.709026063,5.040501,54
Justin Hardy,ATL,WR,3.860842358,2.36,5.166531983,76
Charcandrick West,KC,RB,3.769545107,2.405135714,5.122776758,55
Antonio Gates,LAC,TE,3.765960634,1.030951146,4.684655784,24
Julius Thomas,MIA,TE,3.699584196,2.900185714,4.282334199,25
Bennie Fowler,DEN,WR,3.693355516,2.9,4.50888633,77
Josh Bellamy,CHI,WR,3.684072803,2.45,5.045752,78
Vernon Davis,WAS,TE,3.663319991,2.001976063,4.898223738,26
Marcedes Lewis,JAC,TE,3.618818093,2.501976063,4.526467924,27
Seth Roberts,OAK,WR,3.58132712,2.424854635,4.183369394,79
Terrance West,BAL,RB,3.575859697,0,5.38266055,56
DeAndre Washington,OAK,RB,3.425086378,1.905135714,5.172466521,57
Seth DeValve,CLE,TE,3.392491671,2.57,3.99194675,28
Kenny Britt,CLE,WR,3.386646916,0,5.187045,80
Cordarrelle Patterson,OAK,WR,3.378333859,2.655283574,3.95168465,81
Curtis Samuel,CAR,WR,3.366984585,0.609026063,5.019710312,82
Ryan Grant,WAS,WR,3.339250752,2.40295,3.993875,83
Jermaine Gresham,ARI,TE,3.288077866,1.994926063,4.162778908,29
Sam Bradford,MIN,QB,3.2434663,0,3.393216,29
Mohamed Sanu,ATL,WR,3.218940853,0,3.834844037,84
T.J. Jones,DET,WR,3.21184523,1.72,4.272793292,85
Trent Taylor,SF,WR,3.166777197,2.001654332,4.348798034,86
Matt Cassel,TEN,QB,3.125418814,0.282,6.30843709,30
Jonnu Smith,TEN,TE,3.087767898,1.89,4.125913475,30
Tavon Austin,LAR,WR,3.07409114,2.14,3.798946279,87
Laquon Treadwell,MIN,WR,3.037789355,1.199026063,4.319848817,88
A.J. Derby,DEN,TE,3.012650813,1.34,4.359802326,31
Rex Burkhead,NE,RB,2.953967482,0,4.20965,58
Jacquizz Rodgers,TB,RB,2.889398224,1.129026063,3.97623495,59
Devontae Booker,DEN,RB,2.864050983,0.77,4.4520175,60
Tyler Higbee,LAR,TE,2.834164706,0.9859,4.108028328,32
Breshad Perriman,BAL,WR,2.793067173,1.019299621,4.2817693,89
Kamar Aiken,IND,WR,2.78307315,1.23,3.70777907,90
Robert Turbin,IND,RB,2.779387802,0.912185714,4.281451871,61
Russell Shepard,CAR,WR,2.758585091,2.010506818,3.373600489,91
O.J. Howard,TB,TE,2.754719396,1.600185714,3.527813953,33
Geronimo Allison,GB,WR,2.716994628,0.5559,4.4295,92
Tanner Gentry,CHI,WR,2.6925,2.16,3.012,93
Charles Sims,TB,RB,2.576854947,0.84,3.807875766,62
Kerwynn Williams,ARI,RB,2.56149321,1.398085714,3.559819,63
Mike Williams,LAC,WR,2.50608484,-0.01,4.500698397,94
Nick Williams,ATL,WR,2.418415009,0,4.169145058,96
Damien Williams,MIA,RB,2.370775847,1.412185714,3.476605505,64
Kasen Williams,CLE,WR,2.305664794,0,3.458856955,97
Stephen Anderson,HOU,TE,2.280368538,1.2,3.101876357,34
Darren Fells,DET,TE,2.268238324,1.69,2.992473997,35
Austin Ekeler,LAC,RB,2.224736428,0.589817073,3.057006227,65
Aldrick Robinson,SF,WR,2.219056513,1.633,3.089158368,98
Gerald Everett,LAR,TE,2.203130076,1.53,2.514592209,36
Kenyan Drake,MIA,RB,2.184324993,1.295135714,3.19708,66
Virgil Green,DEN,TE,2.175170114,0.99295,2.60365,37
Branden Oliver,LAC,RB,2.16952406,0.982,2.983228541,67
Benny Cunningham,CHI,RB,2.112213798,1.738085714,2.321616279,68
T.J. Yeldon,JAC,RB,2.097310924,0,2.846911315,69
Chester Rogers,IND,WR,2.077598178,0.49,2.948828283,99
Eli Rogers,PIT,WR,2.048159271,0.438409091,3.434636086,100
Jakeem Grant,MIA,WR,2.04725638,0,3.788871094,101
Michael Campanaro,BAL,WR,2.024604871,1.3,2.679390426,102
Garrett Celek,SF,TE,2.021696096,0.91,3.036232558,38
Wendell Smallwood,PHI,RB,1.988088033,0,2.992623853,70
Jarius Wright,MIN,WR,1.977376873,1.309026063,2.577791093,103
Dion Sims,CHI,TE,1.969423684,1.617,2.320069927,39
Corey Davis,TEN,WR,1.920618982,0,2.89106422,104
Nick Boyle,BAL,TE,1.859454716,1.309026063,2.293731218,40
Kenjon Barner,PHI,RB,1.801916512,0.2,2.739956489,71
James Conner,PIT,RB,1.778428409,0.905135714,2.44632907,72
Chris Godwin,TB,WR,1.775001473,0.999026063,2.17737776,105
Bryce Treggs,CLE,WR,1.770605176,0,3.106012,106
Fozzy Whittaker,CAR,RB,1.75365908,0.392,2.638275229,73
Josh Hill,NO,TE,1.748959832,0.67,2.46859,41
Dwayne Washington,DET,RB,1.71769366,0.438,2.315721128,74
Dwayne Allen,NE,TE,1.713533977,1.057,2.3185,42
Jaelen Strong,FA,WR,1.647654208,1.209026063,1.962269,107
Corey Grant,JAC,RB,1.63793502,0.57,2.639755352,75
Lance Kendricks,GB,TE,1.632611654,0.22,2.437917431,43
Phillip Dorsett,NE,WR,1.61288984,0.35295,2.828017,108
Dontrelle Inman,LAC,WR,1.586100058,0.44,2.929990826,109
DeAngelo Henderson,DEN,RB,1.560577717,0,2.0808,76
DeAnthony Thomas,KC,WR,1.554604471,0,2.396242836,110
Paul Perkins,NYG,RB,1.546258597,0,1.812165138,77
Bobby Rainey,BAL,RB,1.530971905,1.1,1.921408961,78
Trey Burton,PHI,TE,1.469676281,0.54,2.105194186,44
Malcolm Brown,LAR,RB,1.445956587,0.912185714,1.943417482,79
Demetrius Harris,KC,TE,1.444537659,0,2.311715176,45
Demarcus Robinson,KC,WR,1.433269726,0,2.461837964,111
Brian Quick,WAS,WR,1.422882857,0.594,1.7775,112
Rhett Ellison,NYG,TE,1.407854175,0.74,2.070261221,46
Andre Roberts,ATL,WR,1.398666694,0.847876063,1.80271925,113
Vance McDonald,PIT,TE,1.397938433,0.72,1.861085138,47
ArDarius Stewart,NYJ,WR,1.374772522,0.261306818,1.9887625,114
Sammie Coates,CLE,WR,1.35293182,0.1059,2.4158065,115
Tre McBride,CHI,WR,1.349813867,0,2.836027486,116
Jalin Marshall,NYJ,WR,1.333013691,0,2.255008712,117
Leonte Carroo,MIA,WR,1.332165844,0,2.618694681,118
Cameron Artis-Payne,CAR,RB,1.327832857,0.364,2.027,80
Tommylee Lewis,NO,WR,1.293466447,0,2.552575575,119
Alfred Blue,HOU,RB,1.272143638,0.65,1.732836845,81
Jeff Heuerman,DEN,TE,1.221642175,0.491869318,1.8174,48
Phillip Supernaw,TEN,TE,1.206407143,0,2.389651163,49
Trey Edmunds,NO,RB,1.193150161,0.439908537,1.910029052,82
Richard Rodgers,GB,TE,1.189993571,0.32,1.8255,50
Maxx Williams,BAL,TE,1.148861477,0.692,1.750862678,51
Travaris Cadet,NYJ,RB,1.063204266,0,2.128163049,83
Jerell Adams,NYG,TE,1.043062373,0.76,1.435663558,52
Adam Shaheen,CHI,TE,1.012693182,0.616,1.38544,53
Terron Ward,ATL,RB,1.007037879,0.86,1.088352,84
Jamaal Williams,GB,RB,0.997981255,0.162185714,1.663891,85
Mack Hollins,PHI,WR,0.995060472,0.323096591,1.749417638,120
Markus Wheaton,CHI,WR,0.994044017,0,1.718663609,121
Randall Telfer,CLE,TE,0.990304286,0.18,1.674534884,54
Mack Brown,WAS,RB,0.952546529,0.11,1.738107885,86
Levine Toilolo,ATL,TE,0.924874234,0.17,1.506036865,55
Jared Abbrederis,DET,WR,0.883231591,0,1.958552953,122
Brent Celek,PHI,TE,0.877012366,0.42,1.091192661,56
Brock Osweiler,DEN,QB,0.873233055,0,1.942427749,31
Justin Hunter,PIT,WR,0.85527479,0,1.44202968,123
DeShone Kizer,CLE,QB,0.828145492,0,1.601484779,32
Aaron Ripkowski,GB,RB,0.808289658,0,1.521375719,87
Matthew Dayes,CLE,RB,0.803650145,0.21,1.3769775,88
Raheem Mostert,SF,RB,0.771960715,0.08,1.50022125,89
Lance Dunbar,LAR,RB,0.76914718,0,1.157779817,90
Austin Carr,NO,WR,0.76,0.76,0.76,124
Kyle Juszczyk,SF,RB,0.747585895,0,1.231174142,91
Rhett Ellison,NYG,RB,0.74,0.74,0.74,92
Isaiah McKenzie,DEN,WR,0.73092805,-0.29,1.425631429,125
Pharoh Cooper,LAR,WR,0.730777982,-0.016673937,1.274340378,126
Troy Niklas,ARI,TE,0.729183661,0,1.313165638,57
Cody Kessler,CLE,QB,0.71140056,0,1.332446483,33
Clive Walford,OAK,TE,0.693515,0.15,1.229969419,58
Brandon Williams,IND,TE,0.686802857,0,1.353149847,59
Jamize Olawale,OAK,RB,0.683686382,0,1.029137615,93
Justin Davis,LAR,RB,0.682525,0.23,1.183145897,94
Jacob Hollister,NE,TE,0.676810976,0.41,0.835923404,60
Teddy Bridgewater,MIN,QB,0.665694635,0,1.002055046,34
Jordan Taylor,DEN,WR,0.655788175,0.08,1.256727829,127
Akeem Hunt,KC,RB,0.650649342,0.177876063,1.03977625,95
Zach Zenner,DET,RB,0.640041007,0,1.228766565,96
Peyton Barber,TB,RB,0.63611578,0,0.896024465,97
Matt Jones,IND,RB,0.618926237,0,0.69146789,98
Darren Sproles,PHI,RB,0.6,0.6,0.6,99
Odell Beckham,NYG,WR,0.6,0.6,0.6,129
Michael Hoomanawanui,NO,TE,0.593231384,0,1.187480451,61
Jehu Chesson,KC,WR,0.587018864,0.18,1.163395901,130
Michael Roberts,DET,TE,0.569653308,0.29,0.7415215,62
Cody Latimer,DEN,WR,0.551746032,0,0.715,131
Anthony Fasano,MIA,TE,0.539305379,0.27,0.8401,63
Marcus Johnson,PHI,WR,0.5198964,0.07,0.831151962,132
Eric Weems,TEN,WR,0.519482333,0,1.171204384,133
Darrius Heyward-Bey,PIT,WR,0.517693794,0,1.136440541,134
Ben Koyack,JAC,TE,0.503639286,0,0.918617021,65
Max McCaffrey,JAC,WR,0.447017007,0,0.804381838,136
Kyle Sloter,MIN,QB,0.4436,0.4436,0.4436,35
Brittan Golden,ARI,WR,0.436696429,0.22,0.64175,137
Bryce Petty,NYJ,QB,0.43056864,0,0.940433865,36
Braxton Miller,HOU,WR,0.410752688,0,0.414635,138
D.J. Foster,ARI,RB,0.410537634,0,0.46489,100
Chris Matthews,BAL,WR,0.409653333,0,0.79635625,139
Josh Reynolds,LAR,WR,0.398908604,0.291869318,0.512914894,140
Jeremy Sprinkle,WAS,TE,0.380891892,0.07,0.662428875,66
Jordan Leggett,NYJ,TE,0.379260157,0.002180871,0.6506,67
Johnny Holton,OAK,WR,0.377992224,0,0.765162183,141
Terrell Watson,PIT,RB,0.375996471,0,0.811570611,101
C.J. Ham,MIN,RB,0.359429468,0,0.847360957,102
Elijhaa Penny,ARI,RB,0.354821429,0,0.864468085,103
Ross Travis,KC,TE,0.35375941,0,0.638042553,68
Cooper Helfet,OAK,TE,0.350839065,0,0.528110092,69
Lee Smith,OAK,TE,0.349597143,0,0.666085627,70
Matt Moore,MIA,QB,0.330658668,0,0.925253437,37
Ifeanyi Momah,ARI,TE,0.328184529,0,0.535822492,71
Blake Bell,MIN,TE,0.312512857,0,0.52306383,72
Ifeanyi Momah,ARI,WR,0.3,0.3,0.3,142
Ryan Fitzpatrick,TB,QB,0.284210635,0,0.595840593,38
Arrelious Benn,JAC,WR,0.270829381,0,0.55912766,143
Ryan Mallett,BAL,QB,0.25858992,0,0.555002672,39
David Morgan,MIN,TE,0.255129053,0.08,0.40787234,73
Mike Glennon,CHI,QB,0.253506646,0,0.618011846,40
Patrick Mahomes,KC,QB,0.253303049,0.022,0.391240365,41
James OShaughnessy,FA,TE,0.252409133,0,0.486606383,74
Jalston Fowler,TEN,RB,0.250193075,0,0.535972674,104
Sean Culkin,LAC,TE,0.248224085,0.01,0.382282675,75
Quan Bray,IND,WR,0.241442538,0,0.401787462,144
Chris Moore,BAL,WR,0.240789805,0.107284091,0.362978723,145
Nick Foles,PHI,QB,0.234516713,0,0.510487837,42
Eric Tomlinson,NYJ,TE,0.225930871,0,0.386236474,76
